date,date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield
2018-06-05,2018-06-05,211426604474.0,3.0134,9.7217,0.037816,0.102863
2018-06-04,2018-06-04,211484624947.0,3.0142,9.7243,0.037805,0.102835
2018-06-01,2018-06-01,210324215483.0,2.9977,9.671,0.038014,0.103402
2018-05-31,2018-05-31,208467560339.0,2.9712,9.5856,0.038352,0.104323
2018-05-30,2018-05-30,209163806018.0,2.9811,9.6176,0.038225,0.103976
2018-05-29,2018-05-29,207133089455.0,2.9522,9.5242,0.0386,0.104995
2018-05-25,2018-05-25,207017048508.0,2.9505,9.5189,0.038621,0.105054
2018-05-24,2018-05-24,208235478446.0,2.9679,9.5749,0.038395,0.104439
2018-05-23,2018-05-23,208699642232.0,2.9745,9.5963,0.03831,0.104207
2018-05-22,2018-05-22,207249130401.0,2.9538,9.5296,0.038578,0.104937
2018-05-21,2018-05-21,207713294187.0,2.9604,9.5509,0.038492,0.104702
2018-05-18,2018-05-18,206784966615.0,2.9472,9.5082,0.038665,0.105172
2018-05-17,2018-05-17,207191109928.0,2.953,9.5269,0.038589,0.104966
2018-05-16,2018-05-16,207017048508.0,2.9505,9.5189,0.038621,0.105054
2018-05-15,2018-05-15,207075068981.0,2.9513,9.5216,0.03861,0.105025
2018-05-14,2018-05-14,208061417026.0,2.9654,9.5669,0.038427,0.104527
2018-05-11,2018-05-11,205972679990.0,2.9356,9.4709,0.038817,0.105587
2018-05-10,2018-05-10,203303738221.0,2.8976,9.3482,0.039327,0.106973
2018-05-09,2018-05-09,202085308283.0,2.8802,9.2921,0.038964,0.107618
2018-05-08,2018-05-08,200993576450.0,2.8647,9.2419,0.039176,0.108202
2018-05-07,2018-05-07,200706278599.0,2.8606,9.2287,0.039232,0.108357
2018-05-04,2018-05-04,200189142468.0,2.8532,9.2049,0.039333,0.108637
2018-05-03,2018-05-03,199729465906.0,2.8466,9.1838,0.039424,0.108887
2018-05-02,2018-05-02,200476440318.0,2.8573,9.2182,0.039277,0.108482
2018-05-01,2018-05-01,203406878397.0,2.8991,9.3529,0.038711,0.106919
2018-04-30,2018-04-30,210359486387.0,2.9982,9.6726,0.037432,0.103385
2018-04-27,2018-04-27,212600409624.0,3.0301,9.7756,0.037037,0.102295
2018-04-26,2018-04-26,211738516071.0,3.0178,9.736,0.037188,0.102712
2018-04-25,2018-04-25,210761703379.0,3.0039,9.6911,0.03736,0.103188
2018-04-24,2018-04-24,212945167045.0,3.035,9.7915,0.036977,0.10213
2018-04-23,2018-04-23,211451218221.0,3.0137,9.7228,0.037238,0.102851
2018-04-20,2018-04-20,210474405528.0,2.9998,9.6779,0.037411,0.103328
2018-04-19,2018-04-19,209899809826.0,2.9916,9.6515,0.037514,0.103611
2018-04-18,2018-04-18,209669971545.0,2.9883,9.6409,0.037555,0.103725
2018-04-17,2018-04-17,208750618423.0,2.9752,9.5986,0.03772,0.104182
2018-04-16,2018-04-16,209899809826.0,2.9916,9.6515,0.037514,0.103611
2018-04-13,2018-04-13,208693158852.0,2.9744,9.596,0.037731,0.10421
2018-04-12,2018-04-12,208693158852.0,2.9744,9.596,0.037731,0.10421
2018-04-11,2018-04-11,205647801634.0,2.931,9.4559,0.038289,0.105754
2018-04-10,2018-04-10,206567154756.0,2.9441,9.4982,0.038119,0.105283
2018-04-09,2018-04-09,203751635818.0,2.904,9.3688,0.038646,0.106738
2018-04-06,2018-04-06,202085308283.0,2.8802,9.2921,0.038964,0.107618
2018-04-05,2018-04-05,205303044213.0,2.9261,9.4401,0.038354,0.105931
2018-04-04,2018-04-04,207601427019.0,2.9588,9.5458,0.037929,0.104758
2018-04-03,2018-04-03,205015746362.0,2.922,9.4269,0.038407,0.10608
2018-04-02,2018-04-02,201395793441.0,2.8704,9.2604,0.039098,0.107986
2018-03-29,2018-03-29,203957682023.0,2.8611,9.5719,0.038613,0.104473
2018-03-28,2018-03-28,202865769947.0,2.8458,9.5206,0.038821,0.105035
2018-03-27,2018-03-27,201199167304.0,2.8224,9.4424,0.039142,0.105905
2018-03-26,2018-03-26,201371574474.0,2.8248,9.4505,0.039109,0.105814
2018-03-23,2018-03-23,198210776359.0,2.7805,9.3022,0.039732,0.107502
2018-03-22,2018-03-22,204589841646.0,2.8699,9.6016,0.038494,0.10415
2018-03-21,2018-03-21,208440268441.0,2.924,9.7823,0.037783,0.102226
2018-03-20,2018-03-20,208785082781.0,2.9288,9.7984,0.03772,0.102057
2018-03-19,2018-03-19,208785082781.0,2.9288,9.7984,0.03772,0.102057
2018-03-16,2018-03-16,211371190330.0,2.9651,9.9198,0.037259,0.100808
2018-03-15,2018-03-15,210221809197.0,2.949,9.8659,0.037462,0.10136
2018-03-14,2018-03-14,208900020894.0,2.9304,9.8038,0.037699,0.102001
2018-03-13,2018-03-13,211198783160.0,2.9627,9.9117,0.037289,0.100891
2018-03-12,2018-03-12,210394216367.0,2.9514,9.874,0.037432,0.101277
2018-03-09,2018-03-09,211313721273.0,2.9643,9.9171,0.037269,0.100836
2018-03-08,2018-03-08,209762056744.0,2.9425,9.8443,0.037544,0.101582
2018-03-07,2018-03-07,206486320515.0,2.8965,9.6906,0.03814,0.103193
2018-03-06,2018-03-06,206198975232.0,2.8925,9.6771,0.038193,0.103337
2018-03-05,2018-03-05,207578232591.0,2.9119,9.7418,0.037939,0.10265
2018-03-02,2018-03-02,206601258629.0,2.8982,9.6959,0.038119,0.103136
2018-03-01,2018-03-01,204762248816.0,2.8724,9.6096,0.038461,0.104062
2018-02-28,2018-02-28,208670144668.0,2.9272,9.793,0.037741,0.102113
2018-02-27,2018-02-27,211486128443.0,2.9667,9.9252,0.037238,0.100754
2018-02-26,2018-02-26,213152731086.0,2.9901,10.0034,0.036947,0.099966
2018-02-23,2018-02-23,208382799384.0,2.9232,9.7796,0.037793,0.102254
2018-02-22,2018-02-22,205394408439.0,2.8812,9.6393,0.038343,0.103742
2018-02-21,2018-02-21,205509346552.0,2.8828,9.6447,0.038321,0.103684
2018-02-20,2018-02-20,206946072968.0,2.903,9.7121,0.038055,0.102964
2018-02-16,2018-02-16,208382799384.0,2.9232,9.7796,0.037793,0.102254
2018-02-15,2018-02-15,205222001269.0,2.8788,9.6312,0.038375,0.103829
2018-02-14,2018-02-14,202233610324.0,2.8369,9.491,0.038942,0.105363
2018-02-13,2018-02-13,200796883908.0,2.8167,9.4235,0.039221,0.106117
2018-02-12,2018-02-12,199187750322.0,2.7942,9.348,0.039538,0.106974
2018-02-09,2018-02-09,196314297490.0,2.7539,9.2132,0.040116,0.10854
2018-02-08,2018-02-08,193268437488.0,2.7111,9.0702,0.040749,0.110251
2018-02-07,2018-02-07,201026760134.0,2.82,9.4343,0.039176,0.105996
2018-02-06,2018-02-06,202750831834.0,2.8441,9.5152,0.038843,0.105095
2018-02-05,2018-02-05,199245219378.0,2.795,9.3507,0.039526,0.106944
2018-02-02,2018-02-02,210394216367.0,2.9514,9.874,0.037432,0.101277
2018-02-01,2018-02-01,211658535613.0,2.9691,9.9333,0.037208,0.100672
2018-01-31,2018-01-31,210911437877.0,2.9586,9.8982,0.036765,0.101028
2018-01-30,2018-01-30,215238994377.0,3.0193,10.1013,0.036026,0.098997
2018-01-29,2018-01-29,222185861392.0,3.1168,10.4273,0.0349,0.095902
2018-01-26,2018-01-26,222128919859.0,3.116,10.4247,0.034909,0.095926
2018-01-25,2018-01-25,211993327002.0,2.9738,9.949,0.036578,0.100513
2018-01-24,2018-01-24,210285081015.0,2.9498,9.8688,0.036875,0.101329
2018-01-23,2018-01-23,209658724153.0,2.9411,9.8394,0.036985,0.101632
2018-01-22,2018-01-22,210285081015.0,2.9498,9.8688,0.036875,0.101329
2018-01-19,2018-01-19,210342022548.0,2.9506,9.8715,0.036865,0.101302
2018-01-18,2018-01-18,210626730212.0,2.9546,9.8849,0.036815,0.101165
2018-01-17,2018-01-17,211708619337.0,2.9698,9.9356,0.036627,0.100648
2018-01-16,2018-01-16,208406010429.0,2.9235,9.7806,0.037207,0.102243
2018-01-12,2018-01-12,208064361232.0,2.9187,9.7646,0.037268,0.102411
2018-01-11,2018-01-11,208178244297.0,2.9203,9.77,0.037248,0.102355
2018-01-10,2018-01-10,207665770501.0,2.9131,9.7459,0.03734,0.102607
2018-01-09,2018-01-09,207324121304.0,2.9083,9.7299,0.037402,0.102776
2018-01-08,2018-01-08,207551887435.0,2.9115,9.7406,0.03736,0.102663
2018-01-05,2018-01-05,209886490284.0,2.9442,9.8501,0.036945,0.101522
2018-01-04,2018-01-04,209487899554.0,2.9387,9.8314,0.037015,0.101715
2018-01-03,2018-01-03,209032367291.0,2.9323,9.81,0.037096,0.101936
2018-01-02,2018-01-02,207494945902.0,2.9107,9.7379,0.037371,0.102692
2017-12-29,2017-12-29,205663473851.0,3.3855,20.9668,0.037598,0.047694
2017-12-28,2017-12-28,206515199999.0,3.3995,21.0536,0.037443,0.047498
2017-12-27,2017-12-27,206288073026.0,3.3958,21.0305,0.037484,0.04755
2017-12-26,2017-12-26,205606692108.0,3.3846,20.961,0.037608,0.047708
2017-12-22,2017-12-22,205209219906.0,3.378,20.9205,0.037681,0.0478
2017-12-21,2017-12-21,205777037338.0,3.3874,20.9784,0.037577,0.047668
2017-12-20,2017-12-20,207026235688.0,3.408,21.1057,0.03735,0.04738
2017-12-19,2017-12-19,209751759361.0,3.4528,21.3836,0.036865,0.046765
2017-12-18,2017-12-18,210830612482.0,3.4706,21.4936,0.036676,0.046526
2017-12-15,2017-12-15,211228084684.0,3.4771,21.5341,0.036607,0.046438
2017-12-14,2017-12-14,207026235688.0,3.408,21.1057,0.03735,0.04738
2017-12-13,2017-12-13,208048307065.0,3.4248,21.2099,0.037167,0.047148
2017-12-12,2017-12-12,207707616606.0,3.4192,21.1752,0.037228,0.047225
2017-12-11,2017-12-11,205606692108.0,3.3846,20.961,0.037608,0.047708
2017-12-08,2017-12-08,202937950178.0,3.3407,20.689,0.038103,0.048335
2017-12-07,2017-12-07,201575188341.0,3.3182,20.55,0.03836,0.048662
2017-12-06,2017-12-06,201915878800.0,3.3238,20.5848,0.038296,0.04858
2017-12-05,2017-12-05,202313351003.0,3.3304,20.6253,0.03822,0.048484
2017-12-04,2017-12-04,204754965960.0,3.3706,20.8742,0.037765,0.047906
2017-12-01,2017-12-01,206401636513.0,3.3977,21.0421,0.037463,0.047524
2017-11-30,2017-11-30,205890600824.0,3.3893,20.99,0.037556,0.047642
2017-11-29,2017-11-29,205606692108.0,3.3846,20.961,0.037608,0.047708
2017-11-28,2017-11-28,203562549353.0,3.3509,20.7526,0.037986,0.048187
2017-11-27,2017-11-27,201518406598.0,3.3173,20.5442,0.038371,0.048675
2017-11-24,2017-11-24,201518406598.0,3.3173,20.5442,0.038371,0.048675
2017-11-22,2017-11-22,201177716139.0,3.3117,20.5095,0.038436,0.048758
2017-11-21,2017-11-21,201802315314.0,3.322,20.5732,0.038317,0.048607
2017-11-20,2017-11-20,200723462193.0,3.3042,20.4632,0.038523,0.048868
2017-11-17,2017-11-17,200837025680.0,3.3061,20.4748,0.038501,0.048841
2017-11-16,2017-11-16,201915878800.0,3.3238,20.5848,0.038296,0.04858
2017-11-15,2017-11-15,200780243937.0,3.3051,20.469,0.038512,0.048854
2017-11-14,2017-11-14,200893807423.0,3.307,20.4806,0.03849,0.048827
2017-11-13,2017-11-13,200439553477.0,3.2995,20.4342,0.038578,0.048937
2017-11-10,2017-11-10,199758172559.0,3.2883,20.3648,0.038709,0.049104
2017-11-09,2017-11-09,199871736045.0,3.2902,20.3764,0.038687,0.049076
2017-11-08,2017-11-08,198849664668.0,3.2734,20.2722,0.047392,0.049329
2017-11-07,2017-11-07,198962199849.0,3.2752,20.2836,0.047366,0.049301
2017-11-06,2017-11-06,198737129487.0,3.2715,20.2607,0.047419,0.049357
2017-11-03,2017-11-03,200031284067.0,3.2928,20.3926,0.047112,0.049037
2017-11-02,2017-11-02,199524875753.0,3.2845,20.341,0.047232,0.049162
2017-11-01,2017-11-01,198399523944.0,3.2659,20.2263,0.0475,0.049441
2017-10-31,2017-10-31,197274172135.0,3.2474,20.1115,0.047771,0.049723
2017-10-30,2017-10-30,197780580449.0,3.2558,20.1632,0.047649,0.049595
2017-10-27,2017-10-27,200312622020.0,3.2974,20.4213,0.047046,0.048968
2017-10-26,2017-10-26,201100368286.0,3.3104,20.5016,0.046862,0.048777
2017-10-25,2017-10-25,203463607085.0,3.3493,20.7425,0.046318,0.04821
2017-10-24,2017-10-24,204082550580.0,3.3595,20.8056,0.046177,0.048064
2017-10-23,2017-10-23,204814029256.0,3.3715,20.8802,0.046012,0.047892
2017-10-20,2017-10-20,204926564437.0,3.3734,20.8917,0.045987,0.047866
2017-10-19,2017-10-19,203913747809.0,3.3567,20.7884,0.046215,0.048104
2017-10-18,2017-10-18,201606776600.0,3.3187,20.5532,0.046744,0.048654
2017-10-17,2017-10-17,203688677447.0,3.353,20.7655,0.046266,0.048157
2017-10-16,2017-10-16,202450790457.0,3.3326,20.6393,0.046549,0.048451
2017-10-13,2017-10-13,204476423713.0,3.366,20.8458,0.046088,0.047971
2017-10-12,2017-10-12,204532691304.0,3.3669,20.8515,0.046076,0.047958
2017-10-11,2017-10-11,205095367208.0,3.3762,20.9089,0.045949,0.047827
2017-10-10,2017-10-10,204814029256.0,3.3715,20.8802,0.046012,0.047892
2017-10-09,2017-10-09,203351071904.0,3.3475,20.7311,0.046343,0.048237
2017-10-06,2017-10-06,202844663590.0,3.3391,20.6794,0.046459,0.048357
2017-10-05,2017-10-05,202563325638.0,3.3345,20.6508,0.046524,0.048424
2017-10-04,2017-10-04,202338255276.0,3.3308,20.6278,0.046575,0.048478
2017-10-03,2017-10-03,203351071904.0,3.3475,20.7311,0.046343,0.048237
2017-10-02,2017-10-02,202957198771.0,3.341,20.6909,0.046433,0.04833
2017-09-29,2017-09-29,200742289947.0,3.4405,24.1161,0.046914,0.041466
2017-09-28,2017-09-28,200179986614.0,3.4309,24.0485,0.047046,0.041583
2017-09-27,2017-09-27,199336531614.0,3.4165,23.9472,0.047245,0.041759
2017-09-26,2017-09-26,198493076614.0,3.402,23.8459,0.047446,0.041936
2017-09-25,2017-09-25,199673913614.0,3.4222,23.9877,0.047166,0.041688
2017-09-22,2017-09-22,202204278613.0,3.4656,24.2917,0.046575,0.041166
2017-09-21,2017-09-21,202260508946.0,3.4666,24.2985,0.046562,0.041155
2017-09-20,2017-09-20,202372969613.0,3.4685,24.312,0.046536,0.041132
2017-09-19,2017-09-19,199336531614.0,3.4165,23.9472,0.047245,0.041759
2017-09-18,2017-09-18,199898834947.0,3.4261,24.0148,0.047112,0.041641
2017-09-15,2017-09-15,198830458614.0,3.4078,23.8864,0.047366,0.041865
2017-09-14,2017-09-14,200910980947.0,3.4434,24.1364,0.046875,0.041431
2017-09-13,2017-09-13,197143548614.0,3.3789,23.6838,0.047771,0.042223
2017-09-12,2017-09-12,198886688947.0,3.4087,23.8932,0.047352,0.041853
2017-09-11,2017-09-11,192982503949.0,3.3076,23.1839,0.048801,0.043133
2017-09-08,2017-09-08,191745436616.0,3.2864,23.0353,0.049116,0.043412
2017-09-07,2017-09-07,191126902949.0,3.2757,22.9609,0.049275,0.043552
2017-09-06,2017-09-06,191126902949.0,3.2757,22.9609,0.049275,0.043552
2017-09-05,2017-09-05,190058526616.0,3.2574,22.8326,0.049552,0.043797
2017-09-01,2017-09-01,190958211949.0,3.2729,22.9407,0.049318,0.043591
2017-08-31,2017-08-31,190733290616.0,3.269,22.9137,0.049376,0.043642
2017-08-30,2017-08-30,188090464950.0,3.2237,22.5962,0.05007,0.044255
2017-08-29,2017-08-29,188371616617.0,3.2285,22.6299,0.049995,0.044189
2017-08-28,2017-08-28,188202925617.0,3.2256,22.6097,0.05004,0.044229
2017-08-25,2017-08-25,187753082950.0,3.2179,22.5556,0.05016,0.044335
2017-08-24,2017-08-24,186853397617.0,3.2025,22.4475,0.050402,0.044548
2017-08-23,2017-08-23,186909627951.0,3.2035,22.4543,0.050386,0.044535
2017-08-22,2017-08-22,186403554951.0,3.1948,22.3935,0.050523,0.044656
2017-08-21,2017-08-21,184210571951.0,3.1572,22.1301,0.051125,0.045187
2017-08-18,2017-08-18,183704498951.0,3.1485,22.0693,0.051266,0.045312
2017-08-17,2017-08-17,185278948284.0,3.1755,22.2584,0.05083,0.044927
2017-08-16,2017-08-16,187584391950.0,3.215,22.5354,0.050205,0.044375
2017-08-15,2017-08-15,187696852617.0,3.217,22.5489,0.050175,0.044348
2017-08-14,2017-08-14,187303240284.0,3.2102,22.5016,0.050281,0.044441
2017-08-11,2017-08-11,186965858284.0,3.2044,22.4611,0.050371,0.044521
2017-08-10,2017-08-10,187921773950.0,3.2208,22.5759,0.050115,0.044295
2017-08-09,2017-08-09,188090464950.0,3.2237,22.5962,0.05007,0.044255
2017-08-08,2017-08-08,187134549284.0,3.2073,22.4813,0.050326,0.044481
2017-08-07,2017-08-07,187303240284.0,3.2102,22.5016,0.050281,0.044441
2017-08-04,2017-08-04,189158841283.0,3.242,22.7245,0.049787,0.044005
2017-08-03,2017-08-03,187978004284.0,3.2218,22.5827,0.0501,0.044282
2017-08-02,2017-08-02,185110257284.0,3.1726,22.2381,0.050876,0.044968
2017-08-01,2017-08-01,184210571951.0,3.1572,22.1301,0.050469,0.045187
2017-07-31,2017-07-31,184656063056.0,3.1648,22.1836,0.050348,0.045078
2017-07-28,2017-07-28,184600376668.0,3.1639,22.1769,0.050363,0.045092
2017-07-27,2017-07-27,183765080846.0,3.1496,22.0765,0.050592,0.045297
2017-07-26,2017-07-26,183152530577.0,3.1391,22.0029,0.050761,0.045448
2017-07-25,2017-07-25,184321944727.0,3.1591,22.1434,0.050439,0.04516
2017-07-24,2017-07-24,185547045266.0,3.1801,22.2906,0.050106,0.044862
2017-07-21,2017-07-21,186438027477.0,3.1954,22.3976,0.049866,0.044648
2017-07-20,2017-07-20,186772145805.0,3.2011,22.4378,0.049777,0.044568
2017-07-19,2017-07-19,187217636911.0,3.2087,22.4913,0.049659,0.044462
2017-07-18,2017-07-18,185769790819.0,3.1839,22.3174,0.050046,0.044808
2017-07-17,2017-07-17,185157240550.0,3.1734,22.2438,0.050211,0.044956
2017-07-14,2017-07-14,186159595536.0,3.1906,22.3642,0.049941,0.044714
2017-07-13,2017-07-13,185324299714.0,3.1763,22.2639,0.050166,0.044916
2017-07-12,2017-07-12,184990181385.0,3.1706,22.2237,0.050257,0.044997
2017-07-11,2017-07-11,184711749444.0,3.1658,22.1903,0.050332,0.045065
2017-07-10,2017-07-10,186048222760.0,3.1887,22.3508,0.049971,0.044741
2017-07-07,2017-07-07,185714104431.0,3.183,22.3107,0.050061,0.044822
2017-07-06,2017-07-06,184990181385.0,3.1706,22.2237,0.050257,0.044997
2017-07-05,2017-07-05,187329009687.0,3.2107,22.5047,0.049629,0.044435
2017-07-03,2017-07-03,188331364673.0,3.2278,22.6251,0.049365,0.044199
2017-06-30,2017-06-30,188754699293.0,3.2314,25.8639,0.049703,0.038664
2017-06-29,2017-06-29,188979474165.0,3.2352,25.8947,0.049644,0.038618
2017-06-28,2017-06-28,189653798783.0,3.2468,25.9871,0.049467,0.038481
2017-06-27,2017-06-27,189766186219.0,3.2487,26.0025,0.049438,0.038458
2017-06-26,2017-06-26,191283416610.0,3.2747,26.2104,0.049046,0.038153
2017-06-23,2017-06-23,192013934946.0,3.2872,26.3105,0.048859,0.038008
2017-06-22,2017-06-22,191395804046.0,3.2766,26.2258,0.049017,0.03813
2017-06-21,2017-06-21,190384317119.0,3.2593,26.0872,0.049278,0.038333
2017-06-20,2017-06-20,188586118138.0,3.2285,25.8408,0.049747,0.038699
2017-06-19,2017-06-19,186675531721.0,3.1958,25.579,0.050257,0.039095
2017-06-16,2017-06-16,185270688767.0,3.1717,25.3865,0.050638,0.039391
2017-06-15,2017-06-15,184371589276.0,3.1563,25.2633,0.050885,0.039583
2017-06-14,2017-06-14,183697264658.0,3.1448,25.1709,0.051071,0.039728
2017-06-13,2017-06-13,183079133759.0,3.1342,25.0862,0.051244,0.039863
2017-06-12,2017-06-12,183753458377.0,3.1458,25.1786,0.051056,0.039716
2017-06-09,2017-06-09,184146814404.0,3.1525,25.2325,0.050947,0.039631
2017-06-08,2017-06-08,178415055152.0,3.0544,24.4471,0.052583,0.040905
2017-06-07,2017-06-07,179819898105.0,3.0784,24.6396,0.052173,0.040585
2017-06-06,2017-06-06,180213254133.0,3.0852,24.6935,0.052059,0.040496
2017-06-05,2017-06-05,181786678241.0,3.1121,24.9091,0.051608,0.040146
2017-06-02,2017-06-02,182854358886.0,3.1304,25.0554,0.051307,0.039912
2017-06-01,2017-06-01,183809652095.0,3.1467,25.1863,0.05104,0.039704
2017-05-31,2017-05-31,183472489786.0,3.141,25.1401,0.051134,0.039777
2017-05-30,2017-05-30,180550416442.0,3.0909,24.7397,0.051962,0.040421
2017-05-26,2017-05-26,180606610160.0,3.0919,24.7474,0.051945,0.040408
2017-05-25,2017-05-25,180718997596.0,3.0938,24.7628,0.051913,0.040383
2017-05-24,2017-05-24,180100866696.0,3.0832,24.6781,0.052091,0.040522
2017-05-23,2017-05-23,180606610160.0,3.0919,24.7474,0.051945,0.040408
2017-05-22,2017-05-22,180494222723.0,3.09,24.732,0.051978,0.040433
2017-05-19,2017-05-19,182404809141.0,3.1227,24.9938,0.051433,0.04001
2017-05-18,2017-05-18,181056159905.0,3.0996,24.809,0.051816,0.040308
2017-05-17,2017-05-17,181112353623.0,3.1005,24.8167,0.0518,0.040295
2017-05-16,2017-05-16,183191521195.0,3.1361,25.1016,0.051212,0.039838
2017-05-15,2017-05-15,186113594539.0,3.1862,25.502,0.050408,0.039213
2017-05-12,2017-05-12,185495463639.0,3.1756,25.4173,0.050576,0.039343
2017-05-11,2017-05-11,185664044794.0,3.1785,25.4404,0.05053,0.039308
2017-05-10,2017-05-10,185607851076.0,3.1775,25.4327,0.050546,0.039319
2017-05-09,2017-05-09,185776432230.0,3.1804,25.4558,0.049844,0.039284
2017-05-08,2017-05-08,186166017319.0,3.1871,25.5092,0.04974,0.039202
2017-05-05,2017-05-05,186332982357.0,3.1899,25.5321,0.049695,0.039166
2017-05-04,2017-05-04,186166017319.0,3.1871,25.5092,0.04974,0.039202
2017-05-03,2017-05-03,186277327344.0,3.189,25.5244,0.04971,0.039178
2017-05-02,2017-05-02,187056497521.0,3.2023,25.6312,0.049503,0.039015
2017-05-01,2017-05-01,188002632736.0,3.2185,25.7608,0.049254,0.038819
2017-04-28,2017-04-28,188781802913.0,3.2318,25.8676,0.04905,0.038658
2017-04-27,2017-04-27,188447872837.0,3.2261,25.8219,0.049137,0.038727
2017-04-26,2017-04-26,188392217825.0,3.2252,25.8142,0.049152,0.038738
2017-04-25,2017-04-25,187891322711.0,3.2166,25.7456,0.049283,0.038842
2017-04-24,2017-04-24,187780012686.0,3.2147,25.7303,0.049312,0.038865
2017-04-21,2017-04-21,187223462559.0,3.2052,25.6541,0.049459,0.03898
2017-04-20,2017-04-20,187780012686.0,3.2147,25.7303,0.049312,0.038865
2017-04-19,2017-04-19,187056497521.0,3.2023,25.6312,0.049503,0.039015
2017-04-18,2017-04-18,188336562812.0,3.2242,25.8066,0.049166,0.03875
2017-04-17,2017-04-17,189227043015.0,3.2395,25.9286,0.048935,0.038567
2017-04-13,2017-04-13,188559182863.0,3.228,25.8371,0.049108,0.038704
2017-04-12,2017-04-12,188781802913.0,3.2318,25.8676,0.04905,0.038658
2017-04-11,2017-04-11,188837457926.0,3.2328,25.8752,0.049036,0.038647
2017-04-10,2017-04-10,189449663065.0,3.2433,25.9591,0.048878,0.038522
2017-04-07,2017-04-07,189783593141.0,3.249,26.0049,0.048792,0.038454
2017-04-06,2017-04-06,189839248154.0,3.2499,26.0125,0.048777,0.038443
2017-04-05,2017-04-05,190284488255.0,3.2576,26.0735,0.048663,0.038353
2017-04-04,2017-04-04,191119313445.0,3.2719,26.1879,0.048451,0.038186
2017-04-03,2017-04-03,190562763318.0,3.2623,26.1116,0.048592,0.038297
